,session_name,timestamp,27261,27160,27226,27263
111,f-formation,1630387704,1,0,-1,0
112,f-formation,1630387705,1,0,-1,0
113,f-formation,1630387706,1,0,-1,0
114,f-formation,1630387707,1,0,-1,0
115,f-formation,1630387708,1,0,-1,0
116,f-formation,1630387709,1,0,-1,0
117,f-formation,1630387710,1,0,-1,0
118,f-formation,1630387711,1,0,-1,0
119,f-formation,1630387712,1,0,-1,0
120,f-formation,1630387713,1,0,-1,0
121,f-formation,1630387714,1,0,-1,0
122,f-formation,1630387715,1,0,-1,0
123,f-formation,1630387716,1,0,-1,0
124,f-formation,1630387717,1,0,-1,0
125,f-formation,1630387718,1,0,-1,0
126,f-formation,1630387719,0,0,-1,0
127,f-formation,1630387720,0,0,-1,0
128,f-formation,1630387721,0,0,-1,0
129,f-formation,1630387722,0,0,-1,0
130,f-formation,1630387723,0,0,-1,0
131,f-formation,1630387724,0,0,-1,0
132,f-formation,1630387725,0,0,-1,0
133,f-formation,1630387726,0,0,-1,0
134,f-formation,1630387727,0,0,-1,0
135,f-formation,1630387728,0,0,-1,0
136,f-formation,1630387729,0,0,-1,0
137,f-formation,1630387730,0,0,-1,0
138,f-formation,1630387731,0,0,-1,0
139,f-formation,1630387732,0,0,-1,0
140,f-formation,1630387733,0,0,-1,0
141,f-formation,1630387734,0,0,-1,0
142,f-formation,1630387735,0,0,-1,0
143,f-formation,1630387736,0,0,-1,0
144,f-formation,1630387737,0,0,-1,0
145,f-formation,1630387738,0,0,-1,0
146,f-formation,1630387739,0,0,-1,0
147,f-formation,1630387740,0,0,-1,0
148,f-formation,1630387741,0,0,-1,0
149,f-formation,1630387742,0,0,-1,0
150,f-formation,1630387743,0,0,-1,0
151,f-formation,1630387744,0,0,-1,0
152,f-formation,1630387745,0,0,-1,0
153,f-formation,1630387746,0,0,-1,0
154,f-formation,1630387747,0,0,-1,0
155,f-formation,1630387748,0,0,-1,0
156,f-formation,1630387749,0,0,-1,0
157,f-formation,1630387750,0,0,-1,0
158,f-formation,1630387751,0,0,-1,0
159,f-formation,1630387752,0,0,-1,0
160,f-formation,1630387753,0,0,-1,0
161,f-formation,1630387754,0,0,-1,0
162,f-formation,1630387755,0,0,-1,0
163,f-formation,1630387756,0,0,-1,0
164,f-formation,1630387757,0,0,-1,0
165,f-formation,1630387758,0,0,-1,0
166,f-formation,1630387759,0,0,-1,0
167,f-formation,1630387760,0,0,-1,0
168,f-formation,1630387761,0,0,-1,0
169,f-formation,1630387762,0,0,-1,0
170,f-formation,1630387763,0,0,-1,0
171,f-formation,1630387764,0,0,-1,0
172,f-formation,1630387765,0,0,-1,0
173,f-formation,1630387766,0,0,-1,0
174,f-formation,1630387767,0,0,-1,0
175,f-formation,1630387768,0,0,-1,0
176,f-formation,1630387769,0,0,-1,0
177,f-formation,1630387770,0,0,-1,0
178,f-formation,1630387771,0,0,-1,0
179,f-formation,1630387772,0,0,-1,0
180,f-formation,1630387773,0,0,-1,0
181,f-formation,1630387774,0,0,-1,0
182,f-formation,1630387775,0,0,-1,0
183,f-formation,1630387776,0,0,-1,0
184,f-formation,1630387777,0,0,-1,0
185,f-formation,1630387778,0,0,-1,0
186,f-formation,1630387779,0,0,-1,0
187,f-formation,1630387780,0,0,-1,0
188,f-formation,1630387781,0,0,-1,0
189,f-formation,1630387782,0,0,-1,0
190,f-formation,1630387783,0,0,-1,0
191,f-formation,1630387784,0,0,-1,0
192,f-formation,1630387785,0,0,-1,0
193,f-formation,1630387786,0,0,-1,0
194,f-formation,1630387787,0,0,-1,0
195,f-formation,1630387788,0,0,-1,0
196,f-formation,1630387789,0,0,-1,0
197,f-formation,1630387790,0,0,-1,0
198,f-formation,1630387791,0,0,-1,0
199,f-formation,1630387792,0,0,-1,0
200,f-formation,1630387793,0,0,-1,0
201,f-formation,1630387794,0,0,-1,0
202,f-formation,1630387795,0,0,-1,0
203,f-formation,1630387796,0,0,-1,0
204,f-formation,1630387797,0,0,-1,0
205,f-formation,1630387798,0,0,-1,0
206,f-formation,1630387799,0,0,-1,0
207,f-formation,1630387800,0,0,-1,0
208,f-formation,1630387801,0,0,-1,0
209,f-formation,1630387802,0,0,-1,0
210,f-formation,1630387803,0,0,-1,0
211,f-formation,1630387804,0,0,-1,0
212,f-formation,1630387805,0,0,-1,0
213,f-formation,1630387806,0,0,-1,0
214,f-formation,1630387807,0,0,-1,0
215,f-formation,1630387808,0,0,-1,0
216,f-formation,1630387809,0,0,-1,0
217,f-formation,1630387810,0,0,-1,0
218,f-formation,1630387811,0,0,-1,0
219,f-formation,1630387812,0,0,-1,0
220,f-formation,1630387813,0,0,-1,0
221,f-formation,1630387814,0,0,-1,0
222,f-formation,1630387815,0,0,-1,0
223,f-formation,1630387816,1,0,-1,0
224,f-formation,1630387817,1,0,-1,0
225,f-formation,1630387818,0,0,-1,0
226,f-formation,1630387819,1,0,-1,0
227,f-formation,1630387820,1,0,-1,0
228,f-formation,1630387821,1,0,-1,0
229,f-formation,1630387822,1,0,-1,0
230,f-formation,1630387823,1,0,-1,0
231,f-formation,1630387824,1,0,-1,0
232,f-formation,1630387825,1,0,-1,0
233,f-formation,1630387826,1,0,-1,0
234,f-formation,1630387827,1,0,-1,0
235,f-formation,1630387828,1,0,-1,0
236,f-formation,1630387829,1,0,-1,0
237,f-formation,1630387830,1,0,-1,0
238,f-formation,1630387831,1,0,-1,0
239,f-formation,1630387832,1,0,-1,0
240,f-formation,1630387833,1,0,-1,0
241,f-formation,1630387834,1,0,-1,0
242,f-formation,1630387835,1,0,-1,0
243,f-formation,1630387836,1,0,-1,0
244,f-formation,1630387837,1,0,-1,0
245,f-formation,1630387838,1,0,-1,0
246,f-formation,1630387839,1,0,-1,0
247,f-formation,1630387840,1,0,-1,0
248,f-formation,1630387841,1,0,-1,0
249,f-formation,1630387842,1,0,-1,0
250,f-formation,1630387843,1,0,-1,0
251,f-formation,1630387844,1,0,-1,0
252,f-formation,1630387845,1,0,-1,0
253,f-formation,1630387846,1,0,-1,0
254,f-formation,1630387847,1,0,-1,0
255,f-formation,1630387848,1,0,-1,0
256,f-formation,1630387849,1,0,-1,0
257,f-formation,1630387850,1,0,-1,0
258,f-formation,1630387851,1,0,-1,0
259,f-formation,1630387852,1,0,-1,0
260,f-formation,1630387853,1,0,-1,0
261,f-formation,1630387854,1,0,-1,0
262,f-formation,1630387855,1,0,-1,0
263,f-formation,1630387856,1,0,-1,0
264,f-formation,1630387857,1,0,-1,0
265,f-formation,1630387858,1,0,-1,0
266,f-formation,1630387859,1,0,-1,0
267,f-formation,1630387860,1,0,-1,0
268,f-formation,1630387861,1,0,-1,0
269,f-formation,1630387862,1,0,-1,0
270,f-formation,1630387863,1,0,-1,0
271,f-formation,1630387864,1,0,-1,0
272,f-formation,1630387865,1,0,-1,0
273,f-formation,1630387866,1,0,-1,0
274,f-formation,1630387867,1,0,-1,0
275,f-formation,1630387868,1,0,-1,0
276,f-formation,1630387869,1,0,-1,0
277,f-formation,1630387870,1,0,-1,0
278,f-formation,1630387871,1,0,-1,0
279,f-formation,1630387872,1,0,-1,0
280,f-formation,1630387873,1,0,-1,0
281,f-formation,1630387874,1,0,-1,0
282,f-formation,1630387875,1,0,-1,0
283,f-formation,1630387876,1,0,-1,0
284,f-formation,1630387877,1,0,-1,0
285,f-formation,1630387878,0,0,-1,0
286,f-formation,1630387879,0,0,-1,0
287,f-formation,1630387880,0,0,-1,0
288,f-formation,1630387881,0,0,-1,0
289,f-formation,1630387882,0,0,-1,0
290,f-formation,1630387883,0,0,-1,0
291,f-formation,1630387884,0,0,-1,0
292,f-formation,1630387885,0,0,-1,0
293,f-formation,1630387886,0,0,-1,0
294,f-formation,1630387887,0,0,-1,0
295,f-formation,1630387888,0,0,-1,0
296,f-formation,1630387889,0,0,-1,0
297,f-formation,1630387890,0,0,-1,0
298,f-formation,1630387891,0,0,-1,0
299,f-formation,1630387892,0,0,-1,0
300,f-formation,1630387893,0,0,-1,0
301,f-formation,1630387894,0,0,-1,0
302,f-formation,1630387895,1,0,-1,0
303,f-formation,1630387896,0,0,-1,0
304,f-formation,1630387897,0,0,-1,0
305,f-formation,1630387898,0,0,-1,0
306,f-formation,1630387899,0,0,-1,0
307,f-formation,1630387900,0,0,-1,0
308,f-formation,1630387901,0,0,-1,0
309,f-formation,1630387902,0,0,-1,0
310,f-formation,1630387903,0,0,-1,0
311,f-formation,1630387904,0,0,-1,0
312,f-formation,1630387905,0,0,-1,0
313,f-formation,1630387906,0,0,-1,0
314,f-formation,1630387907,0,0,-1,0
315,f-formation,1630387908,0,0,-1,0
316,f-formation,1630387909,0,0,-1,0
317,f-formation,1630387910,0,0,-1,0
318,f-formation,1630387911,0,0,-1,0
319,f-formation,1630387912,0,0,-1,0
320,f-formation,1630387913,0,0,-1,0
321,f-formation,1630387914,0,0,-1,0
322,f-formation,1630387915,0,0,-1,0
323,f-formation,1630387916,0,0,-1,0
324,f-formation,1630387917,0,0,-1,0
325,f-formation,1630387918,0,0,-1,0
326,f-formation,1630387919,0,0,-1,0
327,f-formation,1630387920,0,0,-1,0
328,f-formation,1630387921,0,0,-1,0
329,f-formation,1630387922,0,0,-1,0
330,f-formation,1630387923,0,0,-1,0
331,f-formation,1630387924,0,0,-1,0
332,f-formation,1630387925,0,0,-1,0
333,f-formation,1630387926,0,0,-1,0
334,f-formation,1630387927,0,0,-1,0
335,f-formation,1630387928,0,0,-1,0
336,f-formation,1630387929,0,0,-1,0
337,f-formation,1630387930,0,0,-1,0
338,f-formation,1630387931,0,0,-1,0
339,f-formation,1630387932,0,0,-1,0
340,f-formation,1630387933,0,0,-1,0
341,f-formation,1630387934,0,0,-1,0
342,f-formation,1630387935,0,0,-1,0
343,f-formation,1630387936,0,0,-1,0
344,f-formation,1630387937,0,0,-1,0
345,f-formation,1630387938,0,0,-1,0
346,f-formation,1630387939,0,0,-1,0
347,f-formation,1630387940,0,0,-1,0
348,f-formation,1630387941,0,0,-1,0
349,f-formation,1630387942,0,0,-1,0
350,f-formation,1630387943,0,0,-1,0
351,f-formation,1630387944,0,0,-1,0
352,f-formation,1630387945,0,0,-1,0
353,f-formation,1630387946,0,0,-1,0
354,f-formation,1630387947,0,0,-1,0
355,f-formation,1630387948,0,0,-1,0
356,f-formation,1630387949,0,0,-1,0
357,f-formation,1630387950,0,0,-1,0
358,f-formation,1630387951,0,0,-1,0
359,f-formation,1630387952,0,0,-1,0
360,f-formation,1630387953,0,0,-1,0
361,f-formation,1630387954,0,0,-1,0
362,f-formation,1630387955,0,0,-1,0
363,f-formation,1630387956,0,0,-1,0
364,f-formation,1630387957,0,0,-1,0
365,f-formation,1630387958,0,0,-1,0
366,f-formation,1630387959,0,0,-1,0
367,f-formation,1630387960,0,0,-1,0
368,f-formation,1630387961,0,0,-1,0
369,f-formation,1630387962,0,0,-1,0
370,f-formation,1630387963,0,0,-1,0
371,f-formation,1630387964,0,0,-1,0
372,f-formation,1630387965,0,0,-1,0
373,f-formation,1630387966,0,0,-1,0
374,f-formation,1630387967,0,0,-1,0
375,f-formation,1630387968,0,0,-1,0
376,f-formation,1630387969,0,0,-1,0
377,f-formation,1630387970,0,0,-1,0
378,f-formation,1630387971,0,0,-1,0
379,f-formation,1630387972,0,0,-1,0
380,f-formation,1630387973,0,0,-1,0
381,f-formation,1630387974,0,0,-1,0
382,f-formation,1630387975,0,0,-1,0
383,f-formation,1630387976,0,0,-1,0
384,f-formation,1630387977,0,0,-1,0
385,f-formation,1630387978,0,0,-1,0
386,f-formation,1630387979,0,0,-1,0
387,f-formation,1630387980,0,0,-1,0
388,f-formation,1630387981,0,0,-1,0
389,f-formation,1630387982,0,0,-1,0
390,f-formation,1630387983,0,0,-1,0
391,f-formation,1630387984,0,0,-1,0
392,f-formation,1630387985,0,0,-1,0
393,f-formation,1630387986,0,0,-1,0
394,f-formation,1630387987,0,0,-1,0
395,f-formation,1630387988,0,0,-1,0
396,f-formation,1630387989,0,0,-1,0
397,f-formation,1630387990,0,0,-1,0
398,f-formation,1630387991,0,0,-1,0
399,f-formation,1630387992,0,0,-1,0
400,f-formation,1630387993,0,0,-1,0
401,f-formation,1630387994,0,0,-1,0
402,f-formation,1630387995,0,0,-1,0
403,f-formation,1630387996,0,0,-1,0
404,f-formation,1630387997,0,0,-1,0
405,f-formation,1630387998,0,0,-1,0
406,f-formation,1630387999,0,0,-1,0
407,f-formation,1630388000,0,0,-1,0
408,f-formation,1630388001,0,0,-1,0
409,f-formation,1630388002,0,0,-1,0
410,f-formation,1630388003,0,0,-1,0
411,f-formation,1630388004,0,0,-1,0
412,f-formation,1630388005,0,0,-1,0
413,f-formation,1630388006,0,0,-1,0
414,f-formation,1630388007,0,0,-1,0
415,f-formation,1630388008,0,0,-1,0
416,f-formation,1630388009,0,0,-1,0
417,f-formation,1630388010,0,0,-1,0
418,f-formation,1630388011,0,0,-1,0
419,f-formation,1630388012,0,0,-1,0
420,f-formation,1630388013,0,0,-1,0
421,f-formation,1630388014,0,0,-1,0
422,f-formation,1630388015,0,0,-1,0
423,f-formation,1630388016,0,0,-1,0
424,f-formation,1630388017,0,0,-1,0
425,f-formation,1630388018,0,0,-1,0
426,f-formation,1630388019,0,0,-1,0
427,f-formation,1630388020,0,0,-1,0
428,f-formation,1630388021,0,0,-1,0
429,f-formation,1630388022,0,0,-1,0
430,f-formation,1630388023,0,0,-1,0
431,f-formation,1630388024,0,0,-1,0
432,f-formation,1630388025,0,0,-1,0
433,f-formation,1630388026,0,0,-1,0
434,f-formation,1630388027,0,0,-1,0
435,f-formation,1630388028,0,0,-1,0
436,f-formation,1630388029,0,0,-1,0
437,f-formation,1630388030,0,0,-1,0
438,f-formation,1630388031,0,0,-1,0
439,f-formation,1630388032,0,0,-1,0
440,f-formation,1630388033,0,0,-1,0
